0.00100	1.320	0
0.01700	1.280	0
0.02000	1.270	0
0.06000	1.280	0
0.06300	1.310	0
0.06700	1.310	0
0.07000	1.290	0
0.07300	1.280	0
0.07700	1.290	0
0.08100	1.310	0
0.08400	1.310	0
0.08700	1.280	0
0.09000	1.280	0
0.09400	1.290	0
0.09700	1.320	0
0.09900	1.320	0
0.10300	1.310	0
0.10600	1.300	0
0.14300	1.310	0
0.14900	1.290	0
0.15200	1.290	0
0.15500	1.300	0
0.15800	1.310	0
0.16100	1.330	0
0.16400	1.320	0
0.16700	1.350	0
0.16900	1.310	0
0.17300	1.310	0
0.17600	1.320	0
0.17900	1.320	0
0.18300	1.300	0
0.18600	1.310	0
0.18800	1.320	0
0.19200	1.330	0
0.19500	1.330	0
0.19800	1.290	0
0.20100	1.290	0
0.20400	1.310	0
0.20700	1.320	0
0.21000	1.320	0
0.21300	1.300	0
0.24900	1.310	0
0.25100	1.320	0
0.25300	1.310	0
0.25600	1.310	0
0.25900	1.280	0
0.26200	1.300	0
0.26900	1.310	0
0.27300	1.320	0
0.27600	1.310	0
0.28500	1.300	0
0.29300	1.320	0
0.29600	1.330	0
0.29900	1.340	0
0.30300	1.340	0
0.32200	1.330	0
0.32700	1.330	0
0.33000	1.360	0
0.33300	1.380	0
0.33600	1.400	0
0.33900	1.430	0
0.34300	1.450	0
0.34600	1.450	0
0.34900	1.460	0
0.35200	1.460	0
0.35500	1.430	0
0.35700	1.420	0
0.36100	1.420	0
0.36400	1.410	0
0.36600	1.380	0
0.36900	1.350	0
0.40900	1.340	0
0.41300	1.320	0
0.42300	1.310	0
0.42600	1.300	0
0.43000	1.270	0
0.43300	1.280	0
0.43600	1.290	0
0.43900	1.300	0
0.44200	1.290	0
0.44500	1.280	0
0.44800	1.280	0
0.45200	1.280	0
0.45500	1.280	0
0.45800	1.280	0
0.46100	1.260	0
0.46400	1.260	0
0.46800	1.280	0
0.47100	1.290	0
0.47400	1.290	0
0.47800	1.280	0
0.48100	1.280	0
0.48400	1.270	0
0.48700	1.240	0
0.49100	1.230	0
0.49400	1.230	0
0.49700	1.310	0
0.49900	1.500	0
0.50200	1.740	0
0.50500	0.250	84
0.52400	1.740	0
0.53300	1.560	0
0.53600	1.510	0
0.53900	1.520	0
0.54200	1.530	0
0.54500	1.480	0
0.54700	1.430	0
0.55000	1.420	0
0.55200	1.410	0
0.55500	1.370	0
0.55800	1.310	0
0.56700	1.280	0
0.61700	1.300	0
0.62400	1.310	0
0.62700	1.300	0
0.63100	1.280	0
0.63400	1.270	0
0.63700	1.310	0
0.64300	1.310	0
0.64600	1.310	0
0.65200	1.310	0
0.65600	1.310	0
0.65900	1.330	0
0.66300	1.320	0
0.66600	1.310	0
0.66900	1.300	0
0.67200	1.300	0
0.67600	1.320	0
0.68000	1.350	0
0.68400	1.340	0
0.68700	1.330	0
0.69000	1.330	0
0.69300	1.350	0
0.69600	1.350	0
0.69900	1.340	0
0.70200	1.340	0
0.70500	1.350	0
0.70800	1.370	0
0.71100	1.380	0
0.71300	1.380	0
0.71600	1.380	0
0.71900	1.390	0
0.72200	1.390	0
0.72500	1.390	0
0.72700	1.410	0
0.73100	1.420	0
0.73300	1.440	0
0.73500	1.450	0
0.73700	1.450	0
0.73900	1.450	0
0.74200	1.450	0
0.74400	1.420	0
0.74700	1.430	0
0.75100	1.450	0
0.75500	1.460	0
0.75900	1.450	0
0.83000	1.440	0
0.83300	1.450	0
0.83600	1.450	0
0.84000	1.450	0
0.84200	1.400	0
0.84500	1.370	0
0.84700	1.380	0
0.84900	1.390	0
0.85200	1.380	0
0.85400	1.360	0
0.85700	1.340	0
0.86000	1.340	0
0.86400	1.330	0
0.86800	1.320	0
0.87200	1.300	0
0.87600	1.280	0
0.88000	1.290	0
0.88300	1.310	0
0.88600	1.310	0
0.88900	1.290	0
0.89200	1.290	0
0.89600	1.290	0
0.90100	1.310	0
0.90600	1.300	0
0.91100	1.280	0
0.91600	1.270	0
0.91900	1.290	0
0.92300	1.290	0
0.92700	1.300	0
0.93200	1.280	0
0.93500	1.290	0
0.93800	1.300	0
0.94100	1.310	0
0.94500	1.310	0
0.94800	1.280	0
0.95100	1.280	0
1.00500	1.300	0
1.00800	1.330	0
1.01200	1.310	0
1.01600	1.300	0
1.01900	1.300	0
1.02200	1.310	0
1.02500	1.310	0
1.02800	1.300	0
1.03100	1.290	0
1.03400	1.300	0
1.03700	1.310	0
1.04000	1.330	0
1.05600	1.310	0
1.06700	1.300	0
1.07700	1.300	0
1.08200	1.310	0
1.08500	1.310	0
1.08800	1.320	0
1.09200	1.310	0
1.09500	1.320	0
1.09800	1.320	0
1.10100	1.330	0
1.10400	1.330	0
1.10700	1.310	0
1.10900	1.310	0
1.11200	1.320	0
1.11500	1.330	0
1.11800	1.330	0
1.12100	1.310	0
1.12400	1.300	0
1.12800	1.310	0
1.13100	1.320	0
1.13400	1.320	0
1.13700	1.310	0
1.14000	1.330	0
1.14300	1.330	0
1.14600	1.330	0
1.14900	1.320	0
1.15200	1.290	0
1.15500	1.310	0
1.15800	1.330	0
1.16100	1.340	0
1.16300	1.340	0
1.16600	1.310	0
1.16900	1.330	0
1.17200	1.340	0
1.17500	1.340	0
1.17800	1.350	0
1.18200	1.330	0
1.18400	1.350	0
1.18700	1.380	0
1.19100	1.400	0
1.19400	1.410	0
1.19700	1.430	0
1.19900	1.460	0
1.20200	1.470	0
1.20500	1.470	0
1.20800	1.450	0
1.21100	1.440	0
1.21300	1.450	0
1.21500	1.450	0
1.21800	1.430	0
1.22000	1.400	0
1.22300	1.360	0
1.27200	1.350	0
1.27500	1.330	0
1.27700	1.330	0
1.27900	1.300	0
1.28100	1.290	0
1.28400	1.310	0
1.28700	1.320	0
1.28900	1.330	0
1.29200	1.310	0
1.29400	1.290	0
1.29700	1.300	0
1.29900	1.290	0
1.30200	1.290	0
1.30500	1.290	0
1.30800	1.270	0
1.31100	1.290	0
1.31300	1.300	0
1.31600	1.300	0
1.31800	1.290	0
1.32100	1.280	0
