0.00100	1.260	0
0.00700	1.260	0
0.01100	1.250	0
0.01500	1.250	0
0.01900	1.260	0
0.02300	1.260	0
0.02700	1.260	0
0.03000	1.260	0
0.03400	1.260	0
0.03800	1.260	0
0.04200	1.270	0
0.04700	1.270	0
0.10800	1.260	0
0.11100	1.260	0
0.11400	1.270	0
0.11800	1.260	0
0.12200	1.270	0
0.12600	1.270	0
0.13100	1.280	0
0.13500	1.300	0
0.14000	1.310	0
0.14400	1.310	0
0.14900	1.300	0
0.15300	1.290	0
0.15800	1.280	0
0.16100	1.270	0
0.16500	1.270	0
0.16900	1.270	0
0.17400	1.260	0
0.24400	1.250	0
0.24900	1.260	0
0.25300	1.270	0
0.25900	1.260	0
0.26400	1.250	0
0.26800	1.260	0
0.27100	1.260	0
0.27600	1.260	0
0.28000	1.270	0
0.28300	1.270	0
0.28600	1.280	0
0.29000	1.280	0
0.29300	1.290	0
0.29700	1.270	0
0.30100	1.260	0
0.30400	1.280	0
0.30800	1.280	0
0.31100	1.280	0
0.31400	1.280	0
0.31900	1.270	0
0.32300	1.280	0
0.32600	1.280	0
0.33000	1.280	0
0.33300	1.280	0
0.33700	1.270	0
0.34000	1.310	0
0.34400	1.390	0
0.34700	1.520	0
0.35100	1.670	0
0.35400	1.770	0
0.35900	1.870	0
0.36200	1.920	0
0.36500	1.920	0
0.36900	1.770	0
0.37300	1.370	0
0.37600	0.200	70
0.38400	0.660	0
0.38900	0.580	0
0.39300	0.760	0
0.39600	1.030	0
0.40000	1.260	0
0.40300	1.370	0
0.40800	1.360	0
0.41200	1.310	0
0.41600	1.290	0
0.42000	1.300	0
0.42300	1.320	0
0.42700	1.330	0
0.43100	1.310	0
0.43400	1.310	0
0.43800	1.330	0
0.44200	1.310	0
0.44700	1.320	0
0.45100	1.310	0
0.45500	1.300	0
0.46000	1.320	0
0.46500	1.330	0
0.47000	1.330	0
0.47400	1.340	0
0.47900	1.340	0
0.48300	1.350	0
0.48900	1.350	0
0.49300	1.350	0
0.56300	1.350	0
0.56700	1.360	0
0.57100	1.370	0
0.57400	1.380	0
0.57800	1.370	0
0.58200	1.370	0
0.58500	1.350	0
0.58900	1.370	0
0.59200	1.380	0
0.59600	1.390	0
0.60000	1.390	0
0.60400	1.410	0
0.60700	1.420	0
0.61100	1.430	0
0.61500	1.430	0
0.61900	1.440	0
0.62300	1.450	0
0.62700	1.470	0
0.63000	1.480	0
0.63600	1.490	0
0.63900	1.490	0
0.64300	1.470	0
0.64700	1.480	0
0.65100	1.500	0
0.65500	1.510	0
0.65800	1.510	0
0.66100	1.510	0
0.66600	1.530	0
0.67000	1.530	0
0.67300	1.510	0
0.67700	1.500	0
0.68100	1.500	0
0.68600	1.480	0
0.69000	1.460	0
0.69300	1.430	0
0.69700	1.380	0
0.70300	1.360	0
0.70800	1.350	0
0.71600	1.330	0
0.72300	1.300	0
0.73300	1.280	0
0.73900	1.270	0
0.74500	1.260	0
0.75000	1.240	0
0.75500	1.230	0
0.76400	1.220	0
0.77000	1.240	0
0.77500	1.240	0
0.78000	1.230	0
0.78600	1.200	0
