2.615	242.868	-30.956	0.832	3.000	33.333	0.049	0.032	0.064	0.509	0.046	0.050
5.416	651.740	14.771	0.815	4.000	40.000	0.049	0.023	0.069	0.336	0.033	0.051
4.011	314.137	34.654	0.791	2.000	20.000	0.043	0.024	0.059	0.408	0.034	0.045
4.618	380.928	447.054	0.812	4.000	36.364	0.050	0.026	0.069	0.373	0.037	0.052
2.737	724.214	463.672	0.779	7.000	63.636	0.070	0.032	0.099	0.318	0.045	0.073
9.202	165.408	6.763	0.808	3.000	30.000	0.040	0.017	0.058	0.290	0.024	0.043
1.871	1269.980	989.134	0.773	3.000	27.273	0.064	0.042	0.085	0.494	0.059	0.067
1.382	1486.211	121.537	0.797	8.000	80.000	0.098	0.049	0.136	0.359	0.069	0.102
2.021	653.122	38.308	0.754	8.000	66.667	0.081	0.038	0.113	0.338	0.054	0.084
2.163	581.938	3.642	0.773	6.000	54.545	0.083	0.034	0.118	0.289	0.048	0.087
2.377	915.008	158.905	0.795	4.000	40.000	0.067	0.037	0.092	0.399	0.052	0.070
2.785	682.076	180.884	0.827	6.000	60.000	0.063	0.031	0.088	0.353	0.044	0.066
2.492	1004.409	857.704	0.796	3.000	27.273	0.042	0.036	0.051	0.705	0.051	0.044
5.248	456.826	102.718	0.807	4.000	40.000	0.048	0.024	0.068	0.356	0.034	0.051
2.296	762.598	143.680	0.804	4.000	36.364	0.093	0.037	0.132	0.283	0.053	0.097
4.921	295.077	77.853	0.813	3.000	30.000	0.042	0.022	0.059	0.369	0.031	0.044
3.578	720.689	178.505	0.812	6.000	60.000	0.060	0.028	0.085	0.327	0.039	0.063
3.443	259.229	170.521	0.802	5.000	45.455	0.060	0.026	0.085	0.311	0.037	0.063
8.682	359.692	89.100	0.809	0.000	0.000	0.027	0.016	0.037	0.442	0.023	0.029
5.509	362.274	0.054	0.788	4.000	36.364	0.044	0.020	0.062	0.327	0.029	0.046
5.251	275.936	77.733	0.773	5.000	45.455	0.048	0.021	0.068	0.309	0.030	0.050
4.773	170.438	14.878	0.749	6.000	54.545	0.054	0.023	0.077	0.293	0.032	0.057
2.589	638.513	13.888	0.808	6.000	54.545	0.077	0.033	0.109	0.307	0.047	0.081
4.376	89.870	-18.043	0.792	2.000	20.000	0.039	0.024	0.053	0.450	0.034	0.041
2.899	276.709	57.422	0.808	4.000	36.364	0.063	0.029	0.089	0.329	0.042	0.067
4.508	177.128	85.797	0.815	5.000	50.000	0.056	0.024	0.080	0.301	0.034	0.059
2.748	1150.053	461.022	0.784	5.000	45.455	0.053	0.036	0.068	0.525	0.051	0.054
5.260	325.337	274.967	0.828	2.000	20.000	0.041	0.022	0.057	0.386	0.031	0.043
3.150	159.504	-17.340	0.798	4.000	40.000	0.062	0.028	0.087	0.324	0.040	0.065
5.669	265.993	133.598	0.838	3.000	30.000	0.049	0.021	0.069	0.308	0.030	0.051
3.330	342.299	199.369	0.821	7.000	70.000	0.068	0.030	0.097	0.310	0.042	0.071
1.746	897.479	71.551	0.803	7.000	63.636	0.096	0.041	0.135	0.300	0.058	0.100
10.757	65.059	18.406	0.767	0.000	0.000	0.025	0.012	0.034	0.350	0.017	0.026
1.928	533.006	844.935	0.787	4.000	36.364	0.074	0.037	0.103	0.361	0.053	0.078
3.872	700.824	244.648	0.774	4.000	36.364	0.063	0.029	0.088	0.324	0.040	0.065
1.931	701.969	581.613	0.771	5.000	45.455	0.057	0.036	0.076	0.476	0.051	0.059
0.512	1192.245	21.308	0.714	8.000	66.667	0.238	0.125	0.328	0.380	0.177	0.248
1.003	9136.058	4226.561	0.717	5.000	41.667	0.183	0.111	0.246	0.453	0.157	0.191
13.820	99.483	11.750	0.794	0.000	0.000	0.026	0.012	0.037	0.324	0.017	0.027
2.835	1211.715	904.401	0.824	4.000	40.000	0.065	0.038	0.088	0.430	0.054	0.068
0.802	6690.934	1693.451	0.835	6.000	60.000	0.124	0.071	0.170	0.420	0.101	0.130
2.174	1098.239	1592.185	0.815	3.000	30.000	0.044	0.038	0.052	0.722	0.053	0.046
2.170	1336.000	439.163	0.817	4.000	36.364	0.078	0.042	0.106	0.391	0.059	0.081
3.091	417.477	521.581	0.775	6.000	54.545	0.064	0.030	0.089	0.341	0.043	0.067
2.289	234.589	256.894	0.747	4.000	36.364	0.046	0.035	0.054	0.644	0.049	0.045
4.617	140.377	167.559	0.823	3.000	30.000	0.046	0.023	0.065	0.352	0.032	0.049
4.844	359.583	162.041	0.850	5.000	50.000	0.063	0.025	0.090	0.280	0.036	0.066
5.051	146.547	26.321	0.819	5.000	50.000	0.058	0.023	0.084	0.270	0.032	0.061
4.168	582.748	126.775	0.786	4.000	36.364	0.052	0.025	0.073	0.347	0.036	0.055
4.646	152.229	40.769	0.864	2.000	22.222	0.044	0.021	0.062	0.342	0.030	0.046
2.209	448.079	120.565	0.843	6.000	60.000	0.065	0.033	0.087	0.383	0.047	0.066
5.523	307.148	52.968	0.821	3.000	30.000	0.046	0.020	0.065	0.303	0.028	0.048
2.644	421.210	252.343	0.830	5.000	50.000	0.067	0.032	0.095	0.341	0.046	0.071
0.751	3894.657	500.646	0.812	9.000	81.818	0.141	0.081	0.189	0.427	0.114	0.146
