1.293	2956.350	803.346	0.740	6.000	60.000	0.114	0.054	0.159	0.341	0.077	0.119
0.670	7010.324	1792.428	0.790	7.000	70.000	0.145	0.070	0.202	0.347	0.099	0.151
0.610	2958.880	3773.739	0.854	3.000	30.000	0.061	0.081	0.000	0.000	0.114	0.055
0.180	15769.545	11540.317	0.594	9.000	60.000	0.238	0.198	0.285	0.692	0.279	0.245
0.182	138346.921	35786.924	0.657	12.000	92.308	0.622	0.287	0.869	0.330	0.406	0.647
0.337	3963.443	196.537	0.699	12.000	100.000	0.232	0.107	0.322	0.331	0.151	0.240
0.446	11023.158	2890.212	0.761	10.000	90.909	0.140	0.086	0.189	0.456	0.122	0.147
0.184	29687.345	-896.928	0.745	10.000	83.333	0.283	0.143	0.391	0.367	0.203	0.294
0.446	1387.150	425.958	0.849	9.000	90.000	0.242	0.099	0.346	0.286	0.140	0.254
2.627	2305.198	665.557	0.915	2.000	25.000	0.047	0.041	0.057	0.730	0.059	0.050
0.941	3189.808	996.291	0.870	7.000	70.000	0.116	0.057	0.163	0.348	0.080	0.122
2.674	1409.405	413.371	0.790	4.000	40.000	0.056	0.031	0.077	0.396	0.043	0.059
0.793	5019.613	1269.716	0.851	10.000	100.000	0.120	0.068	0.165	0.414	0.096	0.126
0.155	39439.815	39446.070	0.761	11.000	91.667	0.273	0.186	0.357	0.522	0.263	0.284
0.157	19926.319	13857.632	0.751	11.000	100.000	0.361	0.206	0.494	0.416	0.291	0.378
1.662	1102.154	270.270	0.971	3.000	37.500	0.080	0.050	0.104	0.475	0.070	0.082
0.110	33139.342	3504.485	0.839	9.000	90.000	0.316	0.169	0.440	0.384	0.238	0.333
0.136	290688.333	28344.672	0.907	6.000	66.667	0.812	0.362	1.161	0.312	0.513	0.860
0.157	44825.711	3092.922	0.897	9.000	90.000	0.360	0.183	0.501	0.365	0.259	0.377
0.664	3567.972	3221.762	0.869	7.000	70.000	0.127	0.080	0.172	0.463	0.113	0.134
0.240	28411.295	7138.850	0.685	9.000	75.000	0.278	0.163	0.372	0.438	0.230	0.287
1.290	838.354	53.978	0.867	5.000	55.556	0.073	0.049	0.093	0.528	0.069	0.074
2.261	1607.804	267.796	0.905	3.000	33.333	0.075	0.037	0.106	0.349	0.052	0.079
1.036	2832.694	356.531	0.907	7.000	77.778	0.095	0.052	0.133	0.388	0.073	0.101
0.500	8671.893	5730.683	0.677	6.000	46.154	0.135	0.112	0.163	0.689	0.159	0.140
0.566	5247.434	731.035	0.774	7.000	63.636	0.205	0.085	0.292	0.289	0.120	0.215
3.100	684.898	25.943	0.722	6.000	50.000	0.059	0.032	0.081	0.398	0.045	0.061
2.674	1207.244	155.096	0.746	3.000	27.273	0.055	0.035	0.073	0.477	0.049	0.057
1.443	1897.228	1223.023	0.828	5.000	50.000	0.068	0.050	0.087	0.577	0.071	0.071
1.285	1677.303	650.051	0.808	3.000	30.000	0.093	0.049	0.128	0.379	0.069	0.097
1.580	945.242	660.338	0.762	7.000	58.333	0.083	0.040	0.116	0.347	0.057	0.087
0.355	13887.218	3402.847	0.842	7.000	70.000	0.270	0.141	0.376	0.374	0.199	0.284
3.173	975.566	225.670	0.875	5.000	55.556	0.059	0.030	0.083	0.358	0.042	0.062
1.470	591.392	842.166	0.834	7.000	70.000	0.099	0.049	0.137	0.356	0.069	0.103
0.344	8551.026	7682.279	0.757	6.000	54.545	0.250	0.136	0.345	0.394	0.192	0.263
1.067	1043.873	2373.204	0.848	5.000	50.000	0.085	0.052	0.114	0.454	0.073	0.089
0.782	9790.123	5723.557	0.797	7.000	70.000	0.167	0.095	0.231	0.412	0.134	0.176
1.158	452.101	154.869	0.820	10.000	90.909	0.147	0.055	0.211	0.260	0.077	0.154
3.397	672.056	418.434	0.733	6.000	54.545	0.067	0.031	0.094	0.328	0.043	0.070
5.842	633.934	117.068	0.729	3.000	25.000	0.050	0.024	0.069	0.346	0.034	0.052
0.742	2245.337	1247.094	0.607	9.000	64.286	0.175	0.095	0.238	0.401	0.135	0.181
2.481	371.254	243.807	0.638	5.000	38.462	0.062	0.035	0.082	0.428	0.050	0.063
1.264	4855.045	-41.987	0.881	7.000	70.000	0.085	0.050	0.116	0.431	0.071	0.090
1.666	2213.109	419.376	0.912	4.000	44.444	0.066	0.040	0.089	0.451	0.057	0.069
1.321	3310.504	2531.397	0.848	7.000	70.000	0.092	0.060	0.121	0.497	0.085	0.096
0.984	2470.503	2181.920	0.735	6.000	54.545	0.052	0.055	0.047	1.179	0.078	0.051
0.968	3811.710	199.200	0.937	6.000	66.667	0.095	0.058	0.130	0.442	0.081	0.101
0.662	3749.825	998.516	1.014	5.000	71.429	0.141	0.092	0.192	0.478	0.129	0.150
1.532	2161.919	597.955	0.989	3.000	33.333	0.058	0.042	0.076	0.547	0.059	0.061
1.656	305.773	88.818	0.924	3.000	37.500	0.105	0.055	0.148	0.371	0.078	0.112
1.735	2888.115	-35.458	0.901	7.000	70.000	0.076	0.043	0.105	0.411	0.061	0.080
1.216	7986.365	2140.080	0.883	7.000	77.778	0.099	0.057	0.137	0.418	0.081	0.105
1.550	1778.180	165.786	0.892	5.000	55.556	0.068	0.042	0.094	0.444	0.059	0.072
2.624	2110.672	152.506	0.895	4.000	44.444	0.076	0.039	0.106	0.367	0.055	0.080
