0.269	12104.225	3526.872	1.050	4.000	66.667	0.207	0.114	0.300	0.381	0.162	0.227
0.506	9572.087	2813.434	1.114	5.000	71.429	0.171	0.086	0.246	0.351	0.122	0.184
0.209	14625.029	3994.112	0.955	6.000	75.000	0.220	0.196	0.237	0.828	0.277	0.217
0.578	3747.084	971.321	1.102	5.000	71.429	0.136	0.089	0.178	0.502	0.126	0.141
0.568	10249.875	2874.181	1.170	5.000	71.429	0.151	0.087	0.210	0.414	0.123	0.161
0.362	26740.289	7754.336	1.042	5.000	71.429	0.231	0.129	0.328	0.393	0.183	0.250
0.544	1424.502	417.097	1.102	5.000	71.429	0.111	0.071	0.152	0.464	0.100	0.119
0.217	8356.356	2339.023	1.109	6.000	85.714	0.194	0.120	0.269	0.448	0.170	0.208
0.287	26917.988	7863.099	1.153	4.000	66.667	0.168	0.115	0.232	0.495	0.163	0.183
0.401	2225.248	608.932	1.145	4.000	57.143	0.148	0.102	0.201	0.508	0.144	0.159
0.408	16734.269	12989.271	1.131	4.000	57.143	0.210	0.138	0.289	0.477	0.195	0.226
0.587	10131.333	13646.146	1.185	3.000	42.857	0.165	0.118	0.223	0.531	0.167	0.179
0.419	5724.305	12456.938	1.125	6.000	85.714	0.138	0.112	0.177	0.632	0.158	0.148
0.251	5179.298	1424.241	1.175	5.000	83.333	0.172	0.120	0.237	0.508	0.170	0.188
0.234	5724.066	1503.796	1.106	5.000	71.429	0.201	0.127	0.277	0.456	0.179	0.216
0.608	4475.790	8107.008	1.173	4.000	57.143	0.110	0.085	0.144	0.592	0.121	0.118
0.369	18687.025	39171.749	1.017	5.000	62.500	0.195	0.166	0.242	0.687	0.235	0.208
2.289	909.918	267.905	1.234	4.000	66.667	0.076	0.037	0.111	0.333	0.052	0.083
0.542	1130.476	259.371	1.213	4.000	66.667	0.176	0.110	0.248	0.441	0.155	0.192
0.605	11710.319	10627.624	1.178	3.000	42.857	0.178	0.114	0.247	0.461	0.161	0.193
0.806	10908.455	2856.648	1.199	3.000	50.000	0.168	0.103	0.239	0.428	0.145	0.184
0.666	3294.233	6273.848	1.130	6.000	85.714	0.140	0.086	0.188	0.460	0.122	0.146
0.436	9066.262	12842.517	1.168	5.000	71.429	0.157	0.117	0.209	0.558	0.165	0.170
0.209	5732.416	1655.661	1.134	5.000	83.333	0.348	0.183	0.499	0.367	0.259	0.376
0.345	10451.136	3063.944	1.201	5.000	83.333	0.147	0.113	0.194	0.581	0.160	0.159
0.198	38854.832	9157.106	1.147	6.000	85.714	0.346	0.176	0.498	0.355	0.250	0.373
1.250	2789.969	1837.279	1.097	5.000	62.500	0.109	0.059	0.149	0.398	0.084	0.114
0.628	4800.596	1390.320	1.091	3.000	42.857	0.115	0.092	0.150	0.611	0.129	0.124
0.887	111.451	-4.879	1.117	3.000	50.000	0.153	0.089	0.219	0.405	0.125	0.167
0.765	1803.320	1772.116	1.179	3.000	42.857	0.113	0.092	0.128	0.714	0.130	0.112
0.159	18063.902	5168.612	1.123	5.000	71.429	0.269	0.155	0.373	0.415	0.219	0.286
0.315	4913.219	1435.119	0.976	4.000	57.143	0.174	0.146	0.194	0.751	0.206	0.171
0.316	8480.488	14182.759	1.200	6.000	85.714	0.165	0.126	0.219	0.575	0.178	0.179
0.205	13879.540	14554.223	1.142	6.000	85.714	0.227	0.139	0.307	0.452	0.196	0.238
0.529	3843.947	1048.743	1.188	5.000	83.333	0.121	0.101	0.146	0.692	0.143	0.125
0.441	7194.458	7697.843	1.180	6.000	85.714	0.116	0.100	0.138	0.721	0.141	0.120
0.141	41770.735	11294.305	1.147	5.000	83.333	0.287	0.198	0.389	0.508	0.280	0.309
0.503	14831.925	10567.962	1.221	5.000	71.429	0.203	0.119	0.286	0.417	0.169	0.219
0.390	10136.370	4637.263	1.157	5.000	71.429	0.154	0.092	0.215	0.425	0.130	0.165
0.256	6891.856	1931.581	0.953	6.000	75.000	0.428	0.219	0.608	0.360	0.309	0.457
0.171	40870.135	53029.658	0.784	9.000	81.818	0.378	0.251	0.500	0.503	0.356	0.396
0.263	26879.798	7792.021	1.147	4.000	66.667	0.165	0.116	0.228	0.507	0.163	0.181
0.330	10065.580	10060.017	1.142	7.000	100.000	0.162	0.104	0.224	0.463	0.146	0.174
0.167	21351.081	37946.498	1.027	7.000	87.500	0.227	0.167	0.299	0.558	0.236	0.242
0.429	5616.699	12739.262	1.068	8.000	100.000	0.141	0.106	0.178	0.596	0.150	0.146
0.472	60642.482	16043.192	0.982	3.000	42.857	0.270	0.218	0.333	0.655	0.309	0.282
0.377	12208.629	7327.455	1.040	7.000	87.500	0.148	0.123	0.168	0.730	0.173	0.147
0.353	9887.422	2855.933	1.258	4.000	66.667	0.317	0.148	0.461	0.321	0.209	0.342
0.239	8538.049	2277.813	1.181	5.000	83.333	0.239	0.139	0.343	0.406	0.197	0.262
0.292	50334.429	14344.894	1.012	5.000	71.429	0.208	0.179	0.219	0.818	0.253	0.200
0.095	134415.987	21970.972	1.133	6.000	85.714	0.663	0.277	0.974	0.285	0.392	0.716
0.070	6461.308	-456.480	1.325	6.000	100.000	0.541	0.362	0.696	0.520	0.511	0.554
0.146	489035.547	142854.847	1.189	3.000	60.000	1.008	0.483	1.517	0.318	0.683	1.126
0.055	1029027.054	293403.770	2.113	3.000	100.000	1.324	0.607	2.204	0.275	0.858	1.617
