0.848	209.839	38.155	0.621	9.000	69.231	0.209	0.127	0.280	0.454	0.179	0.217
1.215	2448.047	720.716	0.875	5.000	55.556	0.084	0.054	0.110	0.494	0.077	0.087
2.247	750.903	659.073	0.823	5.000	50.000	0.060	0.037	0.080	0.463	0.052	0.062
0.726	1933.251	145.794	0.756	5.000	41.667	0.228	0.126	0.312	0.402	0.177	0.238
1.686	1390.899	323.263	0.796	5.000	50.000	0.063	0.044	0.081	0.543	0.062	0.065
1.988	1197.447	797.488	0.854	8.000	80.000	0.074	0.039	0.102	0.381	0.055	0.077
1.689	1228.956	1322.898	0.761	6.000	54.545	0.083	0.045	0.115	0.389	0.063	0.087
2.761	1429.952	422.491	0.839	5.000	50.000	0.058	0.033	0.081	0.404	0.046	0.061
3.620	1051.551	80.792	0.831	3.000	30.000	0.057	0.029	0.079	0.372	0.042	0.060
11.494	211.733	57.942	0.858	0.000	0.000	0.023	0.013	0.033	0.391	0.018	0.025
1.928	2627.718	-109.857	0.871	5.000	50.000	0.067	0.039	0.092	0.429	0.056	0.071
1.676	1002.378	1370.169	0.900	3.000	33.333	0.051	0.042	0.062	0.681	0.059	0.053
1.957	2571.567	817.761	0.825	4.000	40.000	0.068	0.046	0.090	0.506	0.064	0.071
1.672	1254.376	549.589	0.840	3.000	30.000	0.069	0.041	0.093	0.446	0.058	0.072
0.765	5655.357	1620.155	0.942	5.000	62.500	0.087	0.067	0.112	0.598	0.095	0.092
3.077	597.294	504.621	0.927	5.000	55.556	0.059	0.031	0.081	0.387	0.044	0.061
6.503	185.269	71.123	0.861	0.000	0.000	0.026	0.016	0.035	0.468	0.023	0.027
1.317	2896.416	850.512	0.880	5.000	55.556	0.072	0.050	0.091	0.548	0.070	0.073
2.396	746.294	239.246	0.820	5.000	50.000	0.080	0.035	0.113	0.312	0.050	0.084
2.287	1819.853	1051.290	0.860	5.000	50.000	0.062	0.038	0.084	0.447	0.053	0.065
0.279	7488.055	6795.449	0.723	10.000	83.333	0.250	0.147	0.338	0.434	0.207	0.260
3.842	841.902	94.426	0.719	4.000	33.333	0.055	0.028	0.076	0.363	0.039	0.058
1.550	1964.475	133.713	0.810	4.000	40.000	0.083	0.041	0.116	0.349	0.057	0.087
1.271	1850.521	910.467	0.749	5.000	45.455	0.072	0.044	0.097	0.456	0.063	0.076
1.585	2305.397	261.637	0.866	7.000	70.000	0.090	0.045	0.127	0.354	0.063	0.095
1.303	2630.117	440.503	0.840	3.000	30.000	0.102	0.052	0.142	0.365	0.073	0.107
2.526	1693.426	71.388	0.810	3.000	30.000	0.050	0.034	0.065	0.515	0.048	0.052
2.093	1711.275	714.684	0.923	6.000	66.667	0.076	0.042	0.104	0.407	0.060	0.080
1.823	1651.240	594.680	0.844	7.000	70.000	0.064	0.041	0.085	0.479	0.057	0.066
2.579	868.158	911.603	0.721	3.000	25.000	0.052	0.034	0.069	0.496	0.048	0.054
3.242	955.499	661.117	0.809	4.000	40.000	0.045	0.031	0.059	0.521	0.043	0.047
0.423	13786.746	114.600	0.722	8.000	66.667	0.226	0.135	0.304	0.443	0.190	0.235
2.322	1479.403	92.830	0.755	2.000	18.182	0.039	0.036	0.039	0.920	0.051	0.038
1.591	1292.070	2001.224	0.750	6.000	54.545	0.045	0.042	0.052	0.810	0.060	0.047
2.374	1334.962	558.361	0.790	6.000	54.545	0.059	0.034	0.081	0.427	0.049	0.062
1.122	3633.747	10.929	0.796	6.000	54.545	0.116	0.054	0.164	0.328	0.076	0.122
1.131	4091.980	529.544	0.812	6.000	60.000	0.128	0.064	0.180	0.358	0.091	0.135
1.376	3117.872	896.936	0.870	4.000	44.444	0.083	0.051	0.113	0.455	0.073	0.088
1.462	2105.575	210.936	0.895	7.000	70.000	0.115	0.050	0.164	0.306	0.071	0.122
0.947	3581.165	3547.233	0.802	7.000	70.000	0.084	0.067	0.101	0.659	0.094	0.086
2.039	1904.165	194.058	0.826	7.000	70.000	0.081	0.044	0.112	0.391	0.062	0.085
2.036	1960.790	1763.955	0.910	3.000	33.333	0.073	0.043	0.100	0.432	0.061	0.077
1.577	1154.676	449.036	0.868	8.000	80.000	0.091	0.040	0.129	0.309	0.056	0.095
1.787	705.761	476.836	0.782	5.000	45.455	0.071	0.041	0.095	0.433	0.058	0.073
2.642	819.037	217.521	0.798	4.000	40.000	0.052	0.032	0.071	0.452	0.045	0.055
0.657	9043.594	1511.494	0.738	6.000	50.000	0.165	0.104	0.220	0.473	0.147	0.172
0.456	12853.456	2396.083	0.677	6.000	50.000	0.297	0.161	0.407	0.394	0.227	0.310
2.273	2937.052	35.975	0.863	4.000	40.000	0.072	0.038	0.101	0.378	0.054	0.076
0.217	4277.844	1813.623	0.791	8.000	72.727	0.301	0.169	0.413	0.410	0.239	0.315
1.242	604.972	70.442	0.786	8.000	80.000	0.113	0.052	0.158	0.329	0.074	0.118
3.589	1194.785	248.767	0.857	3.000	30.000	0.044	0.028	0.060	0.466	0.039	0.047
3.756	333.448	-5.155	0.856	6.000	66.667	0.076	0.032	0.110	0.292	0.045	0.081
3.588	581.718	88.720	0.832	2.000	20.000	0.038	0.032	0.045	0.701	0.045	0.039
1.294	2539.636	2400.072	0.816	4.000	36.364	0.054	0.052	0.058	0.893	0.073	0.055
