0.582	3632.788	7234.947	0.801	20.000	58.824	0.115	0.077	0.145	0.530	0.109	0.116
0.090	81821.494	19666.159	0.644	37.000	84.091	0.392	0.205	0.521	0.393	0.290	0.396
0.167	11300.487	2198.146	0.783	33.000	89.189	0.222	0.115	0.297	0.387	0.162	0.225
0.785	898.759	452.902	0.860	16.000	50.000	0.085	0.058	0.107	0.542	0.082	0.086
0.105	39184.546	23270.206	0.779	35.000	94.595	0.262	0.163	0.338	0.482	0.231	0.266
0.098	157994.548	33222.954	0.895	21.000	67.742	0.477	0.223	0.649	0.344	0.316	0.485
0.108	4999.126	11874.705	0.797	29.000	80.556	0.296	0.173	0.387	0.448	0.245	0.300
1.016	2592.285	1214.099	0.898	18.000	58.065	0.085	0.049	0.112	0.437	0.069	0.087
0.346	3038.921	959.271	0.725	21.000	52.500	0.138	0.086	0.178	0.480	0.121	0.140
1.039	1567.669	1291.283	0.795	13.000	37.143	0.077	0.050	0.099	0.502	0.070	0.078
0.304	7421.355	815.957	0.817	23.000	65.714	0.164	0.089	0.218	0.410	0.126	0.167
0.318	3384.616	712.125	0.816	21.000	60.000	0.161	0.091	0.212	0.428	0.128	0.163
0.594	82.792	2017.565	0.785	26.000	72.222	0.127	0.067	0.170	0.392	0.094	0.129
0.602	1483.825	426.397	0.657	19.000	44.186	0.110	0.069	0.141	0.493	0.098	0.111
1.006	2533.173	2007.677	0.881	19.000	57.576	0.079	0.052	0.101	0.513	0.073	0.080
0.288	6598.572	5445.328	0.880	19.000	61.290	0.103	0.107	0.103	1.033	0.151	0.105
0.903	1667.206	964.713	0.937	16.000	51.613	0.079	0.051	0.101	0.507	0.072	0.080
1.043	1740.991	283.998	0.893	19.000	61.290	0.084	0.044	0.112	0.396	0.063	0.085
