0.777	2380.463	1478.998	0.905	19.000	63.333	0.092	0.061	0.118	0.521	0.087	0.094
0.534	2166.468	4521.411	0.907	22.000	70.968	0.104	0.065	0.134	0.486	0.092	0.105
1.143	1163.821	1773.048	0.919	18.000	58.065	0.085	0.048	0.113	0.423	0.067	0.086
0.728	3327.500	688.103	0.959	18.000	62.069	0.094	0.058	0.121	0.481	0.083	0.095
0.421	2586.070	1264.341	0.917	17.000	54.839	0.100	0.090	0.112	0.802	0.128	0.102
0.962	1452.000	3535.581	0.956	17.000	58.621	0.078	0.053	0.099	0.533	0.075	0.080
1.043	3483.773	1523.665	0.983	15.000	51.724	0.093	0.050	0.123	0.406	0.071	0.094
1.766	1049.625	646.103	0.942	16.000	53.333	0.076	0.038	0.103	0.371	0.054	0.078
0.446	5232.109	5082.819	0.890	19.000	61.290	0.152	0.098	0.195	0.502	0.139	0.154
0.469	20664.339	9338.319	0.951	18.000	60.000	0.200	0.095	0.271	0.352	0.135	0.203
0.895	3874.451	200.136	0.925	22.000	73.333	0.100	0.051	0.135	0.380	0.072	0.102
0.630	7295.736	683.612	0.923	23.000	74.194	0.131	0.062	0.178	0.350	0.088	0.133
0.633	2823.243	813.588	0.911	22.000	70.968	0.080	0.061	0.098	0.627	0.087	0.082
0.451	8933.157	2289.997	0.909	23.000	74.194	0.179	0.084	0.242	0.347	0.119	0.181
0.429	7436.920	3244.479	0.879	23.000	71.875	0.133	0.078	0.175	0.442	0.110	0.136
0.443	8712.611	1741.934	0.927	23.000	74.194	0.141	0.077	0.187	0.409	0.108	0.143
1.046	3869.406	327.514	0.891	20.000	64.516	0.093	0.046	0.125	0.365	0.065	0.094
0.604	3516.086	2115.226	0.910	21.000	67.742	0.106	0.068	0.136	0.496	0.096	0.108
