1.839	268.139	1560.170	0.809	15.000	44.118	0.053	0.036	0.067	0.545	0.051	0.054
2.137	768.372	325.093	0.822	17.000	48.571	0.069	0.032	0.093	0.346	0.046	0.070
2.039	373.545	1179.891	0.851	12.000	36.364	0.050	0.033	0.063	0.524	0.047	0.051
2.170	735.740	117.342	0.817	16.000	45.714	0.074	0.031	0.101	0.308	0.044	0.075
2.030	541.165	47.033	0.819	13.000	38.235	0.054	0.033	0.071	0.473	0.047	0.055
3.027	549.229	165.340	0.834	13.000	38.235	0.057	0.027	0.077	0.346	0.038	0.057
2.251	725.537	415.356	0.834	16.000	47.059	0.062	0.031	0.083	0.375	0.044	0.062
1.730	970.149	148.145	0.863	22.000	66.667	0.085	0.036	0.117	0.313	0.052	0.086
0.605	6872.233	1301.077	0.795	18.000	50.000	0.135	0.066	0.182	0.361	0.093	0.137
1.915	1706.075	198.676	0.813	17.000	48.571	0.071	0.033	0.096	0.340	0.046	0.072
3.127	510.330	141.475	0.809	8.000	22.857	0.050	0.024	0.067	0.349	0.033	0.051
2.600	794.840	113.412	0.789	7.000	19.444	0.047	0.027	0.061	0.444	0.039	0.047
1.766	1228.748	178.837	0.825	13.000	38.235	0.082	0.036	0.112	0.322	0.051	0.083
0.737	524.661	127.117	0.800	16.000	44.444	0.115	0.072	0.148	0.482	0.101	0.117
1.422	1224.357	438.440	0.796	12.000	34.286	0.076	0.036	0.103	0.348	0.051	0.077
1.803	442.373	2070.564	0.812	14.000	40.000	0.057	0.039	0.072	0.541	0.055	0.058
2.812	252.806	77.710	0.792	10.000	27.778	0.047	0.028	0.061	0.462	0.040	0.048
2.307	977.393	1313.907	0.820	11.000	31.429	0.060	0.032	0.080	0.405	0.046	0.061
