0.615	1990.886	1652.148	0.753	18.000	50.000	0.100	0.062	0.129	0.477	0.087	0.101
0.285	8671.285	9320.399	0.667	28.000	66.667	0.183	0.147	0.217	0.679	0.208	0.185
0.365	5139.792	12958.524	0.951	22.000	73.333	0.113	0.090	0.136	0.665	0.128	0.115
0.434	4462.223	17294.682	0.900	18.000	58.065	0.185	0.132	0.230	0.573	0.186	0.187
0.747	1973.419	3348.730	0.934	14.000	46.667	0.088	0.064	0.109	0.585	0.090	0.089
0.703	3941.296	832.124	0.971	21.000	72.414	0.097	0.060	0.126	0.478	0.085	0.099
0.508	3308.069	10630.447	0.889	16.000	50.000	0.093	0.083	0.104	0.798	0.117	0.094
0.764	2026.928	723.882	0.958	15.000	51.724	0.097	0.058	0.127	0.459	0.082	0.099
0.142	26380.021	3570.987	1.119	23.000	92.000	0.263	0.142	0.352	0.404	0.201	0.268
0.258	30123.235	6028.485	1.029	23.000	85.185	0.241	0.144	0.316	0.455	0.203	0.245
0.945	1529.577	598.401	1.018	15.000	53.571	0.092	0.055	0.120	0.463	0.078	0.093
0.426	5154.525	428.196	0.991	13.000	46.429	0.137	0.082	0.179	0.455	0.115	0.139
0.759	7906.259	1080.867	1.028	16.000	59.259	0.133	0.068	0.178	0.382	0.096	0.135
0.348	11874.568	4248.232	0.907	26.000	83.871	0.155	0.087	0.205	0.423	0.123	0.157
0.785	2303.905	2267.839	1.001	19.000	67.857	0.097	0.060	0.127	0.473	0.085	0.099
0.459	2983.702	1043.954	0.851	19.000	57.576	0.138	0.084	0.179	0.467	0.118	0.140
1.138	1547.778	883.587	0.851	18.000	54.545	0.078	0.047	0.102	0.460	0.066	0.079
0.359	2372.515	6205.195	0.837	17.000	48.571	0.093	0.080	0.107	0.747	0.113	0.094
