0.682	2204.939	1727.565	0.602	21.000	44.681	0.089	0.057	0.114	0.504	0.081	0.090
3.177	591.967	168.802	0.651	16.000	36.364	0.048	0.026	0.063	0.406	0.036	0.048
4.365	470.168	255.389	0.628	13.000	28.261	0.039	0.022	0.052	0.429	0.031	0.040
2.671	914.394	895.727	0.607	10.000	21.277	0.037	0.029	0.045	0.639	0.041	0.038
4.193	368.273	126.311	0.600	8.000	16.667	0.035	0.021	0.045	0.473	0.030	0.035
1.225	672.942	106.787	0.623	14.000	30.435	0.085	0.043	0.114	0.375	0.060	0.086
2.525	612.652	716.971	0.607	10.000	21.277	0.039	0.031	0.047	0.656	0.044	0.040
1.164	423.320	326.248	0.622	12.000	25.532	0.082	0.044	0.108	0.409	0.063	0.083
1.059	376.904	739.202	0.615	11.000	23.913	0.083	0.046	0.109	0.419	0.065	0.083
2.587	529.948	155.720	0.604	11.000	22.917	0.054	0.030	0.072	0.413	0.042	0.055
3.259	485.775	123.615	0.603	15.000	31.250	0.050	0.025	0.068	0.370	0.035	0.051
3.323	313.632	116.357	0.583	10.000	20.408	0.043	0.026	0.056	0.456	0.036	0.044
1.837	1040.860	151.001	0.636	15.000	33.333	0.051	0.037	0.062	0.589	0.052	0.051
1.635	864.615	318.882	0.621	15.000	31.915	0.055	0.036	0.070	0.519	0.051	0.056
2.318	766.008	99.295	0.599	16.000	33.333	0.058	0.033	0.076	0.438	0.047	0.059
3.336	638.618	315.583	0.612	12.000	25.532	0.043	0.026	0.057	0.454	0.036	0.044
2.754	531.822	184.706	0.588	17.000	34.694	0.049	0.030	0.064	0.461	0.042	0.050
2.242	273.206	844.793	0.600	14.000	29.167	0.059	0.032	0.078	0.403	0.045	0.060
