3.169	795.883	249.643	0.821	9.000	42.857	0.057	0.028	0.078	0.361	0.040	0.059
3.001	397.230	469.444	0.804	7.000	30.435	0.048	0.026	0.065	0.405	0.037	0.049
3.125	121.518	411.578	0.791	11.000	47.826	0.057	0.027	0.078	0.349	0.038	0.058
1.267	529.339	1900.359	0.787	12.000	52.174	0.079	0.045	0.105	0.429	0.064	0.081
1.880	445.283	201.325	0.762	14.000	56.000	0.079	0.036	0.108	0.329	0.050	0.080
1.841	760.728	880.384	0.814	11.000	50.000	0.067	0.036	0.091	0.400	0.051	0.069
2.726	588.722	923.978	0.802	7.000	30.435	0.044	0.030	0.056	0.535	0.042	0.045
2.276	566.712	41.964	0.808	7.000	30.435	0.070	0.030	0.097	0.308	0.042	0.072
3.381	400.640	172.873	0.806	12.000	52.174	0.059	0.026	0.081	0.322	0.037	0.060
5.495	418.689	64.046	0.799	4.000	17.391	0.037	0.019	0.050	0.390	0.027	0.038
4.559	249.425	123.562	0.761	12.000	50.000	0.051	0.023	0.070	0.324	0.032	0.052
2.507	542.918	381.382	0.798	9.000	39.130	0.062	0.030	0.085	0.352	0.042	0.063
3.262	233.956	209.532	0.812	9.000	39.130	0.059	0.026	0.081	0.323	0.037	0.060
2.213	210.269	1170.349	0.803	8.000	34.783	0.048	0.033	0.060	0.552	0.047	0.049
3.025	302.781	201.387	0.818	7.000	31.818	0.054	0.028	0.072	0.384	0.039	0.055
1.915	348.452	323.229	0.812	16.000	69.565	0.082	0.035	0.113	0.310	0.049	0.083
2.531	170.226	736.455	0.780	5.000	20.833	0.055	0.030	0.074	0.400	0.042	0.057
2.523	425.956	685.512	0.772	10.000	41.667	0.061	0.031	0.082	0.381	0.044	0.062
0.669	4669.881	2558.311	0.718	13.000	50.000	0.204	0.114	0.271	0.421	0.161	0.208
3.694	607.565	606.984	0.809	4.000	18.182	0.048	0.029	0.062	0.465	0.041	0.049
0.768	3586.388	2336.047	0.827	10.000	45.455	0.090	0.055	0.117	0.472	0.078	0.092
1.811	637.465	389.023	0.796	10.000	41.667	0.068	0.038	0.090	0.420	0.054	0.069
1.695	423.822	1806.478	0.787	7.000	30.435	0.044	0.041	0.049	0.827	0.057	0.045
3.509	229.612	311.349	0.832	11.000	50.000	0.061	0.027	0.085	0.317	0.038	0.063
1.904	665.334	1185.066	0.818	8.000	36.364	0.051	0.037	0.064	0.579	0.052	0.052
2.237	657.747	168.373	0.828	11.000	50.000	0.069	0.030	0.095	0.318	0.043	0.071
0.802	3972.820	2515.279	0.823	15.000	65.217	0.116	0.061	0.156	0.389	0.086	0.118
