2.045	1085.258	253.285	0.615	12.000	41.379	0.050	0.033	0.063	0.534	0.047	0.050
0.697	1773.086	3133.647	0.617	11.000	35.484	0.103	0.070	0.130	0.535	0.098	0.104
3.286	601.097	180.033	0.646	13.000	44.828	0.050	0.026	0.068	0.380	0.036	0.051
4.964	157.041	180.251	0.629	9.000	30.000	0.041	0.021	0.055	0.384	0.030	0.042
3.917	699.438	173.126	0.607	5.000	16.129	0.034	0.024	0.042	0.581	0.034	0.034
2.467	915.812	895.005	0.616	9.000	30.000	0.042	0.032	0.051	0.621	0.045	0.043
4.329	322.371	463.197	0.604	4.000	12.903	0.033	0.022	0.041	0.535	0.031	0.033
5.375	255.059	94.382	0.602	6.000	19.355	0.037	0.021	0.049	0.424	0.029	0.037
1.114	669.568	105.997	0.629	9.000	30.000	0.082	0.050	0.106	0.470	0.071	0.083
2.795	377.700	686.610	0.609	7.000	22.581	0.038	0.030	0.046	0.657	0.043	0.039
1.067	2615.580	639.489	0.607	10.000	32.258	0.099	0.052	0.132	0.394	0.074	0.100
3.792	420.803	331.676	0.634	7.000	23.333	0.041	0.027	0.053	0.509	0.038	0.042
1.171	3279.282	430.537	0.635	8.000	27.586	0.100	0.051	0.135	0.377	0.072	0.102
5.929	157.559	129.427	0.585	3.000	9.091	0.035	0.018	0.047	0.385	0.026	0.036
2.405	517.182	158.068	0.614	9.000	30.000	0.062	0.032	0.084	0.385	0.046	0.063
3.697	705.239	82.036	0.609	11.000	35.484	0.050	0.025	0.068	0.365	0.035	0.051
3.798	584.311	121.383	0.582	7.000	21.875	0.043	0.024	0.057	0.423	0.034	0.044
2.999	313.636	116.432	0.589	7.000	21.875	0.047	0.027	0.062	0.432	0.038	0.048
1.591	683.968	552.074	0.627	11.000	36.667	0.052	0.041	0.062	0.661	0.058	0.053
2.908	486.233	398.169	0.653	9.000	31.034	0.050	0.028	0.065	0.432	0.040	0.050
2.749	912.494	352.805	0.603	10.000	32.258	0.057	0.032	0.075	0.430	0.046	0.058
2.272	414.929	1073.836	0.595	10.000	32.258	0.057	0.034	0.074	0.464	0.049	0.058
2.760	470.405	220.587	0.614	11.000	35.484	0.057	0.029	0.077	0.377	0.041	0.058
3.287	638.733	315.031	0.605	9.000	29.032	0.043	0.026	0.056	0.469	0.037	0.044
2.606	1120.482	474.473	0.592	11.000	34.375	0.051	0.032	0.066	0.484	0.045	0.052
3.376	250.434	598.686	0.596	9.000	29.032	0.043	0.026	0.057	0.462	0.037	0.044
2.177	273.230	845.355	0.596	11.000	34.375	0.067	0.036	0.090	0.396	0.051	0.069
