0.537	3489.716	4024.519	0.893	12.000	63.158	0.102	0.070	0.129	0.538	0.099	0.104
1.167	2085.667	1457.222	0.937	12.000	60.000	0.076	0.043	0.101	0.424	0.061	0.078
0.517	2169.674	4517.275	0.880	15.000	75.000	0.113	0.067	0.150	0.446	0.095	0.116
1.324	2607.092	161.599	0.929	12.000	60.000	0.092	0.044	0.126	0.351	0.063	0.094
0.667	1445.361	7201.169	0.928	11.000	57.895	0.073	0.068	0.082	0.823	0.096	0.075
1.251	3340.855	683.207	0.948	12.000	63.158	0.098	0.050	0.132	0.378	0.071	0.100
0.395	4911.248	9679.871	0.901	10.000	50.000	0.088	0.102	0.076	1.339	0.144	0.090
1.091	2873.957	657.979	0.943	12.000	60.000	0.081	0.049	0.106	0.459	0.069	0.082
0.890	1446.007	3545.945	0.979	10.000	55.556	0.079	0.054	0.101	0.536	0.077	0.081
1.623	1291.414	282.133	0.997	9.000	47.368	0.077	0.038	0.104	0.367	0.054	0.078
1.127	1096.510	1278.536	0.962	6.000	33.333	0.079	0.048	0.105	0.457	0.068	0.081
1.798	999.493	710.498	0.928	14.000	70.000	0.087	0.039	0.120	0.328	0.056	0.090
0.470	3522.118	829.637	0.874	12.000	57.143	0.120	0.112	0.124	0.904	0.159	0.118
1.253	2042.354	401.407	0.932	14.000	73.684	0.092	0.048	0.123	0.393	0.068	0.094
0.513	20677.792	9301.545	0.968	9.000	47.368	0.239	0.113	0.329	0.345	0.160	0.246
0.974	3794.923	819.163	0.933	15.000	78.947	0.101	0.053	0.136	0.388	0.075	0.103
1.331	2143.227	488.850	0.921	12.000	60.000	0.085	0.041	0.115	0.359	0.059	0.087
0.587	7408.633	681.801	0.912	17.000	85.000	0.148	0.071	0.203	0.350	0.100	0.152
0.870	1278.894	4446.872	0.889	13.000	65.000	0.069	0.061	0.079	0.773	0.086	0.070
0.803	5231.999	769.266	0.903	15.000	75.000	0.105	0.057	0.140	0.410	0.081	0.107
0.401	8936.494	2297.972	0.925	17.000	85.000	0.212	0.094	0.294	0.320	0.133	0.218
0.731	1743.694	3931.552	0.871	15.000	71.429	0.090	0.069	0.111	0.617	0.097	0.092
0.521	6901.749	2010.503	0.900	17.000	85.000	0.155	0.074	0.213	0.349	0.105	0.159
0.380	8634.327	1783.734	0.933	14.000	70.000	0.163	0.091	0.218	0.416	0.128	0.167
1.247	3245.503	304.690	0.892	10.000	50.000	0.086	0.045	0.116	0.389	0.064	0.088
1.235	2168.381	907.619	0.860	14.000	66.667	0.082	0.044	0.111	0.396	0.062	0.084
0.690	3435.902	2217.238	0.938	13.000	68.421	0.115	0.064	0.153	0.416	0.090	0.117
