1.1760	0.7560
2.0850	0.9090
3.0490	0.9640
4.0370	0.9880
5.0560	1.0190
6.0370	0.9810
6.8900	0.8530
7.6490	0.7590
8.5500	0.9010
9.4590	0.9090
10.1600	0.7010
10.9510	0.7910
11.7860	0.8350
12.6820	0.8960
13.4480	0.7660
14.3550	0.9070
15.3860	1.0310
16.4050	1.0190
17.3230	0.9180
18.2890	0.9660
19.3040	1.0150
20.2090	0.9050
21.1430	0.9340
22.0870	0.9440
23.0830	0.9960
24.0480	0.9650
24.8600	0.8120
25.7350	0.8750
26.6790	0.9440
27.5470	0.8680
28.4690	0.9220
29.3770	0.9080
30.3230	0.9460
31.2500	0.9270
32.1430	0.8930
33.1120	0.9690
34.0440	0.9320
35.0410	0.9970
36.1460	1.1050
37.1030	0.9570
37.9780	0.8750
38.9740	0.9960
39.9260	0.9520
40.8040	0.8780
41.6620	0.8580
42.6190	0.9570
43.6440	1.0250
44.6330	0.9890
45.5060	0.8730
46.3720	0.8660
47.2360	0.8640
48.0290	0.7930
48.9700	0.9410
49.7700	0.8000
50.5780	0.8080
51.2600	0.6820
51.9980	0.7380
52.9210	0.9230
53.7400	0.8190
54.6790	0.9390
55.4780	0.7990
56.5360	1.0580
57.5170	0.9810
58.4000	0.8830
59.2880	0.8880
60.2570	0.9690
61.1760	0.9190
61.9950	0.8190
62.9190	0.9240
63.9350	1.0160
64.8300	0.8950
65.7530	0.9230
66.7870	1.0340
67.7030	0.9160
68.5750	0.8720
69.5160	0.9410
70.5880	1.0720
71.4830	0.8950
72.4040	0.9210
73.3710	0.9670
74.2240	0.8530
75.2020	0.9780
76.1440	0.9420
77.0710	0.9270
77.9170	0.8460
78.7950	0.8780
79.8350	1.0400
80.7980	0.9630
81.7590	0.9610
82.7050	0.9460
83.6170	0.9120
84.4760	0.8590
85.2670	0.7910
86.0770	0.8100
86.9840	0.9070
87.8760	0.8920
88.7040	0.8280
89.5770	0.8730
90.3880	0.8110
91.2610	0.8730
92.1300	0.8690
93.1900	1.0600
94.1810	0.9910
95.1860	1.0050
96.3220	1.1360
97.4040	1.0820
98.3970	0.9930
99.3960	0.9990
100.3780	0.9820
101.4210	1.0430
102.3540	0.9330
103.3020	0.9480
104.2160	0.9140
105.1180	0.9020
106.1640	1.0460
107.0670	0.9030
107.9800	0.9130
109.0070	1.0270
109.9440	0.9370
110.9090	0.9650
111.9370	1.0280
112.8710	0.9340
113.7900	0.9190
114.6100	0.8200
115.4080	0.7980
116.4590	1.0510
117.4540	0.9950
118.3500	0.8960
119.2360	0.8860
120.0790	0.8430
120.8450	0.7660
121.5020	0.6570
122.1840	0.6820
122.8250	0.6410
123.4900	0.6650
124.3620	0.8720
125.2550	0.8930
126.1590	0.9040
127.1870	1.0280
128.2970	1.1100
129.2910	0.9940
130.2850	0.9940
131.3790	1.0940
132.3600	0.9810
133.3800	1.0200
134.2920	0.9120
135.1740	0.8820
136.1850	1.0110
137.1700	0.9850
138.1470	0.9770
138.9530	0.8060
140.0140	1.0610
141.0020	0.9880
142.0160	1.0140
143.0610	1.0450
144.0650	1.0040
144.9450	0.8800
145.8460	0.9010
146.8060	0.9600
147.6270	0.8210
148.5770	0.9500
149.5770	1.0000
150.5370	0.9600
151.3820	0.8450
152.3480	0.9660
153.3590	1.0110
154.2340	0.8750
155.1540	0.9200
156.0480	0.8940
156.8870	0.8390
157.7920	0.9050
158.7540	0.9620
159.6640	0.9100
160.5910	0.9270
161.6550	1.0640
162.6840	1.0290
163.7630	1.0790
164.9220	1.1590
165.9300	1.0080
166.9570	1.0270
167.9920	1.0350
168.9020	0.9100
169.8320	0.9300
170.8070	0.9750
171.7660	0.9590
172.6920	0.9260
173.7220	1.0300
174.6350	0.9130
175.4760	0.8410
176.3920	0.9160
177.3580	0.9660
178.2690	0.9110
179.1720	0.9030
180.2530	1.0810
181.2720	1.0190
182.2250	0.9530
183.2640	1.0390
184.2510	0.9870
185.2660	1.0150
186.1010	0.8350
187.1030	1.0020
188.1310	1.0280
189.1380	1.0070
190.1080	0.9700
191.0770	0.9690
192.1330	1.0560
193.1480	1.0150
194.1820	1.0340
195.2000	1.0180
196.1640	0.9640
197.1660	1.0020
198.2030	1.0370
199.1200	0.9170
199.9570	0.8370
200.9940	1.0370
202.1080	1.1140
203.0520	0.9440
204.0410	0.9890
205.0200	0.9790
206.0150	0.9950
206.8100	0.7950
207.7190	0.9090
208.6540	0.9350
209.5320	0.8780
210.4440	0.9120
211.3820	0.9380
212.3670	0.9850
213.3190	0.9520
214.3580	1.0390
215.3630	1.0050
216.3220	0.9590
217.2590	0.9370
218.2410	0.9820
219.2400	0.9990
220.1670	0.9270
221.0090	0.8420
221.9820	0.9730
222.9350	0.9530
223.7850	0.8500
224.7250	0.9400
225.7650	1.0400
226.6640	0.8990
227.6240	0.9600
228.5230	0.8990
229.4630	0.9400
230.3030	0.8400
231.1940	0.8910
232.2230	1.0290
233.1360	0.9130
234.0980	0.9620
235.0590	0.9610
235.9970	0.9380
236.9160	0.9190
237.7630	0.8470
238.7380	0.9750
239.6500	0.9120
240.6670	1.0170
241.5860	0.9190
242.5070	0.9210
243.4380	0.9310
244.3730	0.9350
245.2650	0.8920
246.1380	0.8730
247.0900	0.9520
248.0180	0.9280
248.9320	0.9140
249.9240	0.9920
250.8240	0.9000
251.6230	0.7990
252.5910	0.9680
253.5340	0.9430
254.3370	0.8030
255.2430	0.9060
256.2330	0.9900
257.1150	0.8820
258.0070	0.8920
258.5840	0.5770
258.8720	0.2880
259.7480	0.8760
260.5360	0.7880
261.3930	0.8570
262.4040	1.0110
263.2960	0.8920
264.2270	0.9310
265.2410	1.0140
266.2520	1.0110
267.1800	0.9280
268.1140	0.9340
269.1120	0.9980
270.0370	0.9250
271.0510	1.0140
271.9420	0.8910
272.8770	0.9350
273.7500	0.8730
274.7840	1.0340
275.6970	0.9130
276.5120	0.8150
277.4330	0.9210
278.3940	0.9610
279.2440	0.8500
280.1560	0.9120
281.1130	0.9570
282.1520	1.0390
283.0320	0.8800
284.0100	0.9780
284.9410	0.9310
285.8160	0.8750
286.6740	0.8580
287.6340	0.9600
288.5600	0.9260
289.4370	0.8770
290.5410	1.1040
291.4580	0.9170
292.3320	0.8740
293.2550	0.9230
294.8570	1.6020
295.7720	0.9150
296.6880	0.9160
297.6530	0.9650
298.6060	0.9530
299.4890	0.8830
300.4120	0.9230
301.3930	0.9810
302.2370	0.8440
303.1530	0.9160
304.1370	0.9840
305.1730	1.0360
306.1010	0.9280
307.1150	1.0140
308.1230	1.0080
309.0610	0.9380
309.8700	0.8090
310.8250	0.9550
311.8550	1.0300
312.7260	0.8710
313.6050	0.8790
314.4710	0.8660
315.4340	0.9630
316.4830	1.0490
317.3140	0.8310
318.1550	0.8410
319.1580	1.0030
320.1450	0.9870
321.0040	0.8590
321.8780	0.8740
322.8240	0.9460
323.7890	0.9650
324.5760	0.7870
325.4510	0.8750
326.4310	0.9800
327.3130	0.8820
328.1680	0.8550
329.1540	0.9860
330.0630	0.9090
330.9360	0.8730
331.8500	0.9140
332.8080	0.9580
333.7320	0.9240
334.6880	0.9560
335.7020	1.0140
336.6440	0.9420
337.5110	0.8670
338.5030	0.9920
339.5500	1.0470
340.3620	0.8120
341.2700	0.9080
342.2990	1.0290
343.2690	0.9700
344.1300	0.8610
345.0800	0.9500
345.9640	0.8840
346.9220	0.9580
347.8900	0.9680
348.8050	0.9150
349.7470	0.9420
350.5740	0.8270
351.5030	0.9290
352.3420	0.8390
353.0450	0.7030
354.0340	0.9890
355.2070	1.1730
355.9460	0.7390
356.8210	0.8750
357.7700	0.9490
358.7050	0.9350
359.5150	0.8100
360.3890	0.8740
361.3460	0.9570
362.2080	0.8620
363.0140	0.8060
363.9090	0.8950
364.7410	0.8320
365.4980	0.7570
366.2880	0.7900
366.9930	0.7050
367.7620	0.7690
368.6250	0.8630
369.5970	0.9720
370.5770	0.9800
371.5310	0.9540
372.4940	0.9630
373.4280	0.9340
374.3340	0.9060
375.3210	0.9870
376.2950	0.9740
377.1930	0.8980
378.1910	0.9980
379.2570	1.0660
380.2480	0.9910
381.1580	0.9100
382.1830	1.0250
383.1730	0.9900
383.9790	0.8060
384.8750	0.8960
385.8850	1.0100
386.7950	0.9100
387.6760	0.8810
388.6520	0.9760
389.5090	0.8570
390.2080	0.6990
391.0100	0.8020
391.9870	0.9770
