1.6380	0.8080
2.4650	0.8270
3.2670	0.8020
4.0560	0.7890
4.8240	0.7680
5.6730	0.8490
6.5600	0.8870
7.3670	0.8070
8.2360	0.8690
9.1460	0.9100
9.9200	0.7740
10.7610	0.8410
11.5430	0.7820
12.3640	0.8210
13.1910	0.8270
14.0510	0.8600
14.8370	0.7860
15.6170	0.7800
16.4190	0.8020
17.2330	0.8140
18.1040	0.8710
18.8830	0.7790
19.7130	0.8300
20.5290	0.8160
21.3470	0.8180
22.1270	0.7800
22.8840	0.7570
23.6730	0.7890
24.3890	0.7160
25.1830	0.7940
25.9990	0.8160
26.7770	0.7780
27.5780	0.8010
28.4190	0.8410
29.2750	0.8560
30.0470	0.7720
30.9080	0.8610
31.7050	0.7970
32.5770	0.8720
33.4400	0.8630
34.2250	0.7850
35.0190	0.7940
35.7900	0.7710
36.5940	0.8040
37.3850	0.7910
38.1760	0.7910
39.0140	0.8380
39.8130	0.7990
40.5860	0.7730
41.3200	0.7340
42.1380	0.8180
42.9500	0.8120
43.7890	0.8390
44.5400	0.7510
45.3610	0.8210
46.0950	0.7340
46.8900	0.7950
47.6630	0.7730
48.3520	0.6890
49.1560	0.8040
49.9070	0.7510
50.7000	0.7930
51.5320	0.8320
52.3100	0.7780
53.1210	0.8110
53.9660	0.8450
54.7560	0.7900
55.5890	0.8330
56.3690	0.7800
57.1560	0.7870
57.9830	0.8270
58.7930	0.8100
59.5750	0.7820
60.3810	0.8060
61.1420	0.7610
61.8720	0.7300
62.6130	0.7410
63.4020	0.7890
64.0630	0.6610
64.8160	0.7530
65.5780	0.7620
66.2990	0.7210
67.1250	0.8260
67.9930	0.8680
68.8480	0.8550
69.6920	0.8440
70.5880	0.8960
71.3680	0.7800
72.2280	0.8600
72.9970	0.7690
73.8110	0.8140
74.6450	0.8340
75.3870	0.7420
76.2450	0.8580
77.0420	0.7970
77.6850	0.6430
78.4540	0.7690
79.1840	0.7300
80.0690	0.8850
80.7480	0.6790
81.4780	0.7300
82.3010	0.8230
83.0290	0.7280
83.7610	0.7320
84.4910	0.7300
85.2750	0.7840
86.0140	0.7390
86.7340	0.7200
87.5050	0.7710
88.2130	0.7080
88.9890	0.7760
89.7340	0.7450
90.4780	0.7440
91.2610	0.7830
92.0540	0.7930
92.7940	0.7400
93.6530	0.8590
94.3880	0.7350
95.1880	0.8000
95.8730	0.6850
96.7020	0.8290
97.5020	0.8000
98.2770	0.7750
99.0050	0.7280
99.8240	0.8190
100.6590	0.8350
101.4040	0.7450
102.2200	0.8160
103.0320	0.8120
103.8370	0.8050
104.5150	0.6780
105.2980	0.7830
106.0640	0.7660
106.8570	0.7930
107.6980	0.8410
108.5660	0.8680
109.4540	0.8880
110.2190	0.7650
111.1170	0.8980
111.9760	0.8590
112.8100	0.8340
113.5760	0.7660
114.4060	0.8300
115.2040	0.7980
116.0580	0.8540
116.8550	0.7970
117.6750	0.8200
118.5560	0.8810
119.3280	0.7720
120.1860	0.8580
120.9710	0.7850
121.7660	0.7950
122.5790	0.8130
123.3810	0.8020
124.1020	0.7210
124.8380	0.7360
125.5740	0.7360
126.3300	0.7560
127.1600	0.8300
128.0220	0.8620
128.8840	0.8620
129.7110	0.8270
130.5610	0.8500
131.3970	0.8360
132.1510	0.7540
132.9840	0.8330
133.7960	0.8120
134.5760	0.7800
135.3370	0.7610
136.1520	0.8150
136.9550	0.8030
137.7360	0.7810
138.5860	0.8500
139.3130	0.7270
140.0830	0.7700
140.9090	0.8260
141.7120	0.8030
142.4880	0.7760
143.2720	0.7840
144.1060	0.8340
144.9230	0.8170
145.7240	0.8010
146.5050	0.7810
147.4380	0.9330
148.1450	0.7070
148.9620	0.8170
149.7520	0.7900
150.5530	0.8010
151.4150	0.8620
152.2560	0.8410
153.0710	0.8150
153.8660	0.7950
154.6900	0.8240
155.4660	0.7760
156.3160	0.8500
157.1300	0.8140
157.9400	0.8100
158.7000	0.7600
159.5410	0.8410
160.4130	0.8720
161.2000	0.7870
162.0120	0.8120
162.8400	0.8280
163.6040	0.7640
164.3720	0.7680
165.2120	0.8400
166.0300	0.8180
166.7890	0.7590
167.6570	0.8680
168.4680	0.8110
169.2660	0.7980
170.1230	0.8570
170.9180	0.7950
171.7400	0.8220
172.5160	0.7760
173.3860	0.8700
174.1650	0.7790
174.9690	0.8040
175.7420	0.7730
176.5630	0.8210
177.2960	0.7330
178.0940	0.7980
178.8930	0.7990
179.6980	0.8050
180.5160	0.8180
181.3520	0.8360
182.1750	0.8230
182.9590	0.7840
183.7850	0.8260
184.6080	0.8230
185.4260	0.8180
186.2040	0.7780
186.9760	0.7720
187.7650	0.7890
188.5940	0.8290
189.4150	0.8210
190.1870	0.7720
190.9870	0.8000
191.7880	0.8010
192.5920	0.8040
193.3190	0.7270
194.1110	0.7920
194.9350	0.8240
195.7020	0.7670
196.4760	0.7740
197.2770	0.8010
198.0430	0.7660
198.8740	0.8310
199.6320	0.7580
200.4100	0.7780
201.2200	0.8100
201.9770	0.7570
202.7540	0.7770
203.5340	0.7800
204.3470	0.8130
205.0810	0.7340
205.8700	0.7890
206.6350	0.7650
207.3980	0.7630
208.1090	0.7110
208.9070	0.7980
209.6790	0.7720
210.3940	0.7150
211.1830	0.7890
211.9340	0.7510
212.6320	0.6980
213.4230	0.7910
214.1570	0.7340
214.9060	0.7490
215.6380	0.7320
216.3640	0.7260
217.1550	0.7910
217.8850	0.7300
218.6640	0.7790
219.4040	0.7400
220.1400	0.7360
220.9940	0.8540
221.7470	0.7530
222.5780	0.8310
223.3720	0.7940
224.1930	0.8210
225.0860	0.8930
225.8390	0.7530
226.6460	0.8070
227.5000	0.8540
228.3200	0.8200
229.0990	0.7790
229.8400	0.7410
230.6670	0.8270
231.4170	0.7500
232.1760	0.7590
232.9600	0.7840
233.7280	0.7680
234.5000	0.7720
235.2800	0.7800
236.1080	0.8280
236.8830	0.7750
237.6970	0.8140
238.5530	0.8560
239.3100	0.7570
240.1680	0.8580
240.9040	0.7360
241.7460	0.8420
242.5630	0.8170
243.3670	0.8040
244.1810	0.8140
244.9540	0.7730
245.7120	0.7580
246.5450	0.8330
247.3330	0.7880
248.1240	0.7910
249.0030	0.8790
249.8390	0.8360
250.6260	0.7870
251.5020	0.8760
252.3220	0.8200
253.1390	0.8170
253.9700	0.8310
254.7850	0.8150
255.5880	0.8030
256.4280	0.8400
257.1930	0.7650
258.0370	0.8440
258.8000	0.7630
259.6480	0.8480
260.4770	0.8290
