1.2140	0.7220
1.9670	0.7530
2.7230	0.7560
3.2580	0.5350
3.4910	0.2330
4.0260	0.5350
4.2580	0.2320
4.9610	0.7030
5.5960	0.6350
6.3120	0.7160
7.0130	0.7010
7.7700	0.7570
8.4620	0.6920
9.1810	0.7190
9.8650	0.6840
10.5930	0.7280
11.4960	0.9030
12.4850	0.9890
13.3860	0.9010
14.2110	0.8250
15.0340	0.8230
15.8470	0.8130
16.7580	0.9110
17.7040	0.9460
18.6160	0.9120
19.3970	0.7810
20.2310	0.8340
21.0560	0.8250
21.9390	0.8830
22.7390	0.8000
23.6260	0.8870
24.5260	0.9000
25.3350	0.8090
26.1330	0.7980
26.9110	0.7780
27.7230	0.8120
28.4460	0.7230
29.2360	0.7900
30.0820	0.8460
30.9010	0.8190
31.7200	0.8190
32.5330	0.8130
33.1580	0.6250
33.3560	0.1980
34.1800	0.8240
35.0040	0.8240
35.8510	0.8470
36.6270	0.7760
37.3970	0.7700
38.2470	0.8500
39.0600	0.8130
39.8140	0.7540
40.6030	0.7890
41.3410	0.7380
42.0750	0.7340
42.8910	0.8160
43.5990	0.7080
44.3750	0.7760
45.1590	0.7840
45.9690	0.8100
46.7720	0.8030
47.6850	0.9130
48.5740	0.8890
49.4940	0.9200
50.4200	0.9260
51.2960	0.8760
52.1080	0.8120
53.0060	0.8980
53.8210	0.8150
54.6590	0.8380
55.4150	0.7560
56.2450	0.8300
57.0840	0.8390
58.0310	0.9470
58.8840	0.8530
59.7930	0.9090
60.6050	0.8120
61.4160	0.8110
62.3090	0.8930
63.0240	0.7150
63.8030	0.7790
64.5470	0.7440
65.2630	0.7160
65.9640	0.7010
66.6500	0.6860
67.4320	0.7820
68.1210	0.6890
68.9240	0.8030
69.8020	0.8780
70.6410	0.8390
71.4360	0.7950
72.2360	0.8000
73.0930	0.8570
74.0150	0.9220
74.8820	0.8670
75.7570	0.8750
76.5220	0.7650
77.3240	0.8020
78.2020	0.8780
79.0330	0.8310
79.8890	0.8560
80.6790	0.7900
81.5230	0.8440
82.3770	0.8540
83.2960	0.9190
84.0770	0.7810
84.8650	0.7880
85.6840	0.8190
86.5490	0.8650
87.3920	0.8430
88.2340	0.8420
89.0300	0.7960
89.8250	0.7950
90.6950	0.8700
91.5710	0.8760
92.4360	0.8650
93.2660	0.8300
94.1180	0.8520
94.9630	0.8450
95.8430	0.8800
96.7180	0.8750
97.5530	0.8350
98.4010	0.8480
99.3450	0.9440
100.2400	0.8950
101.1680	0.9280
102.0630	0.8950
102.8670	0.8040
103.7030	0.8360
104.6100	0.9070
105.5190	0.9090
106.3810	0.8620
107.1470	0.7660
107.9820	0.8350
108.9300	0.9480
109.9140	0.9840
110.8660	0.9520
111.7570	0.8910
112.6640	0.9070
113.6210	0.9570
114.6040	0.9830
115.5140	0.9100
116.4400	0.9260
117.2850	0.8450
118.0800	0.7950
118.9180	0.8380
119.8380	0.9200
120.6870	0.8490
121.6080	0.9210
122.4960	0.8880
123.2660	0.7700
124.1520	0.8860
125.0480	0.8960
125.8420	0.7940
126.6240	0.7820
127.4100	0.7860
128.1500	0.7400
128.9080	0.7580
129.6240	0.7160
130.3400	0.7160
131.2170	0.8770
132.0630	0.8460
132.8850	0.8220
133.7850	0.9000
134.7260	0.9410
135.5720	0.8460
136.3770	0.8050
137.1730	0.7960
138.0150	0.8420
138.8650	0.8500
139.7560	0.8910
140.5940	0.8380
141.4000	0.8060
142.3520	0.9520
143.3660	1.0140
144.4210	1.0550
145.4870	1.0660
146.4450	0.9580
147.2920	0.8470
148.2350	0.9430
149.2210	0.9860
150.2180	0.9970
151.1760	0.9580
152.0980	0.9220
153.0350	0.9370
153.8910	0.8560
154.7690	0.8780
155.7330	0.9640
156.6210	0.8880
157.5810	0.9600
158.4900	0.9090
159.3310	0.8410
160.1480	0.8170
161.0110	0.8630
161.8990	0.8880
162.7970	0.8980
163.6630	0.8660
164.5180	0.8550
165.3860	0.8680
166.2370	0.8510
167.1140	0.8770
167.9530	0.8390
168.7990	0.8460
169.5820	0.7830
170.4180	0.8360
171.2560	0.8380
172.0580	0.8020
172.9450	0.8870
173.8290	0.8840
174.7610	0.9320
175.5580	0.7970
176.4120	0.8540
177.3530	0.9410
178.3770	1.0240
179.1940	0.8170
180.0100	0.8160
180.7160	0.7060
181.5960	0.8800
182.3820	0.7860
183.1890	0.8070
183.9920	0.8030
184.8020	0.8100
185.6940	0.8920
186.5190	0.8250
187.3550	0.8360
188.2090	0.8540
189.1660	0.9570
190.0550	0.8890
190.8800	0.8250
191.7250	0.8450
192.5890	0.8640
193.5310	0.9420
194.4920	0.9610
195.3230	0.8310
196.1000	0.7770
196.9590	0.8590
197.7930	0.8340
198.6290	0.8360
199.4360	0.8070
200.1870	0.7510
201.0500	0.8630
201.9650	0.9150
202.9020	0.9370
203.7120	0.8100
204.4540	0.7420
204.9560	0.5020
205.1580	0.2020
205.9790	0.8210
206.6930	0.7140
207.4330	0.7400
208.3280	0.8950
208.8390	0.5110
209.5850	0.7460
210.2670	0.6820
210.9700	0.7030
211.6940	0.7240
212.4870	0.7930
213.1540	0.6670
213.8210	0.6670
214.5580	0.7370
215.2730	0.7150
216.0150	0.7420
216.7610	0.7460
217.5380	0.7770
218.2280	0.6900
218.9340	0.7060
219.7080	0.7740
220.5490	0.8410
221.3830	0.8340
222.2650	0.8820
222.9640	0.6990
223.7480	0.7840
224.5000	0.7520
225.3610	0.8610
226.2470	0.8860
227.0260	0.7790
227.8240	0.7980
228.6150	0.7910
229.4620	0.8470
230.2720	0.8100
231.1340	0.8620
231.8440	0.7100
232.6320	0.7880
233.4310	0.7990
234.1610	0.7300
234.9280	0.7670
235.6460	0.7180
236.3470	0.7010
237.0010	0.6540
237.6650	0.6640
238.4480	0.7830
239.2050	0.7570
240.1600	0.9550
